4城市发布网约车新政 滴滴回应:数百万司机或失去工作机会,http://stock.hexun.com/2016-10-09/186325216.html,和讯,2016年10月09日,07:03
广州滴滴注册司机近50万 逾五成月入不足两千元,http://finance.sina.com.cn/chanjing/gsnews/2016-08-25/doc-ifxvixeq0426849.shtml,新浪财经,2016年08月25日,08:35
广州近50万人成为滴滴司机 月收入2千以下占57.3%,http://money.163.com/16/0824/16/BV8FTOHH00253B0H.html,网易财经,2016年08月24日,15:00
滴滴取消司机20%抽成?大家想多了,http://business.sohu.com/20160818/n464915082.shtml,搜狐财经,2016年08月18日,21:16
"滴滴计价新规遭误读,取消20%的抽成不现实",http://money.163.com/16/0818/18/BUP8CIIC00253B0H.html,网易财经,2016年08月18日,18:00
滴滴涨价后再出招:司乘分开计价 司机称收入未涨,http://money.163.com/16/0818/16/BUOVVMRR00254TFQ.html,网易财经,2016年08月18日,16:08
滴滴计价方式大调整:取消对司机20%抽成,http://money.163.com/16/0818/12/BUOKMA5V002526O3.html,网易财经,2016年08月18日,12:45
打车还送快递?中国邮政宣布战略投资滴滴,http://www.pconline.com.cn/autotech/826/8269120.html,太平洋电脑网,2016年08月18日,09:00
"滴滴获中国邮政投资,他们要干什么",http://xiepeng.baijia.baidu.com/article/589150,百度百家,2016年08月17日,18:00
"跟着滴滴,学写危机公关声明?",http://www.jiemian.com/article/888411.html,界面新闻,2016年10月08日,23:00
滴滴盈利模式新变局:正式进军在线租车,http://finance.sina.com.cn/chanjing/2016-08-22/doc-ifxvcsrn8946881.shtml,新浪财经,2016年08月22日,20:08
滴滴盈利模式新变局:正式进军在线租车,http://finance.sina.com.cn/chanjing/2016-08-22/doc-ifxvcsrn8946881.shtml,新浪财经,2016年08月22日,20:08
滴滴进军在线租车领域 可免费送车上门,http://tech.qq.com/a/20160822/037657.htm,腾讯科技,2016年08月22日,16:00
"网约车合法未不能保证滴滴""安全"" 四重风险仍存",http://money.163.com/16/0822/15/BV360MR400252G50.html,网易财经,2016年08月22日,15:56
滴滴Uber合并后越来越贵 嘟嘟巴士:这是我们机会,http://tech.163.com/16/0827/21/BVGLP4BM00097U7V.html,网易科技,2016年08月27日,21:33
4城市发布网约车新政 滴滴回应:数百万司机或失去工作机会,http://stock.hexun.com/2016-10-09/186325216.html,和讯,2016年10月09日,07:03
广州滴滴注册司机近50万 逾五成月入不足两千元,http://finance.sina.com.cn/chanjing/gsnews/2016-08-25/doc-ifxvixeq0426849.shtml,新浪财经,2016年08月25日,08:35
广州近50万人成为滴滴司机 月收入2千以下占57.3%,http://money.163.com/16/0824/16/BV8FTOHH00253B0H.html,网易财经,2016年08月24日,15:00
滴滴取消司机20%抽成?大家想多了,http://business.sohu.com/20160818/n464915082.shtml,搜狐财经,2016年08月18日,21:16
"滴滴计价新规遭误读,取消20%的抽成不现实",http://money.163.com/16/0818/18/BUP8CIIC00253B0H.html,网易财经,2016年08月18日,18:00
滴滴涨价后再出招:司乘分开计价 司机称收入未涨,http://money.163.com/16/0818/16/BUOVVMRR00254TFQ.html,网易财经,2016年08月18日,16:08
滴滴计价方式大调整:取消对司机20%抽成,http://money.163.com/16/0818/12/BUOKMA5V002526O3.html,网易财经,2016年08月18日,12:45
打车还送快递?中国邮政宣布战略投资滴滴,http://www.pconline.com.cn/autotech/826/8269120.html,太平洋电脑网,2016年08月18日,09:00
"滴滴获中国邮政投资,他们要干什么",http://xiepeng.baijia.baidu.com/article/589150,百度百家,2016年08月17日,18:00
"国资频频投资滴滴出行,因为这是一桩稳赚不赔的生意?",http://tech.qq.com/a/20160817/005385.htm,腾讯科技,2016年08月17日,06:00
滴滴收购Uber中国一个月了 你错过了哪些事情,http://it.sohu.com/20160912/n468218125.shtml,搜狐科技,2016年09月12日,09:50
滴滴或遭遇反垄断审查 部分司机将被淘汰,http://auto.163.com/16/0815/10/BUGJMJ23000859EU.html,网易汽车,2016年08月15日,10:31
滴滴股权结构解密,http://news.163.com/16/0815/00/BUFJPDIA00014AED.html,网易新闻,2016年08月15日,00:06
滴滴与优步的战争:商业世界就是这么残酷,http://news.youth.cn/kj/201609/t20160915_8660757.htm,中国青年网,2016年09月15日,11:00
滴滴优步合并引垄断争议 司机乘客实惠减少,http://business.sohu.com/20160819/n464963388.shtml,搜狐财经,2016年08月19日,09:01
三大专车平台对比:神州价格最低 滴滴更适合短途,http://finance.sina.com.cn/consume/xiaofei/2016-08-19/doc-ifxvctcc7993702.shtml,新浪财经,2016年08月19日,06:39
"成都最能跑的滴滴司机是谁?50岁,一年跑12万公里,月赚七八千",http://auto.163.com/16/0902/02/BVU51V5N00084IJ6.html,网易汽车,2016年09月02日,02:33
滴滴优步合并后续:垄断争议发酵 司机乘客实惠减少,http://news.xinhuanet.com/fortune/2016-08/18/c_129238694.htm,新华网,2016年08月18日,08:40
滴滴Uber合并后乘客费用增加 司机收入难过万,http://finance.sina.com.cn/chanjing/cyxw/2016-08-12/doc-ifxuxnah3262967.shtml,新浪财经,2016年08月12日,07:09
"滴滴优步中国合并算不算垄断,商务部仍未松口:会依法调查",http://business.sohu.com/20160817/n464670253.shtml,搜狐财经,2016年08月17日,15:22
"收购优步中国后,滴滴宣布与中国邮政战略合作",http://news.zol.com.cn/599/5996401.html,中关村在线,2016年08月17日,10:00
"涨价,乘客和司机出逃,合并后的Uber滴滴路在何方?",http://www.jiemian.com/article/861103.html,界面新闻,2016年09月26日,09:00
滴滴并购优步中国的深层意义:重绘全球科技业版图,http://tech.qq.com/a/20160811/025375.htm,腾讯科技,2016年08月11日,11:00
"顺路拼车价格大比拼,滴滴嘀嗒价格哪家强!",http://it.sohu.com/20160920/n468807202.shtml,搜狐科技,2016年09月20日,20:47
记者亲历滴滴快车司机擅自加价 结账记得看收费明细,http://news.163.com/16/0831/10/BVPSC2U600014AEE.html,网易新闻,2016年08月31日,10:00
滴滴并购优步是否构成垄断,http://news.xinhuanet.com/tech/2016-08/10/c_129217737.htm,新华网,2016年08月10日,07:30
"网约车合法,滴滴uber合并,垄断之后只有涨价?",http://auto.sohu.com/20160821/n465254432.shtml,搜狐汽车,2016年08月21日,21:04
"揭幕滴滴股权迷局,270美元估值背后的产业帝国",http://money.163.com/16/0808/09/BTUICB6O00253B0H.html,网易财经,2016年08月08日,09:00
滴滴优步司机端奖励缩水 成本将转嫁消费者,http://www.china.com.cn/guoqing/2016-08/08/content_39042301.htm,中国网,2016年08月08日,07:35
"滴滴最早投资人:4年前投70万、如今回报超35亿,惊心动魄!",http://finance.qq.com/a/20160807/005860.htm,腾讯财经,2016年08月07日,08:00
商务部再回应滴滴优步合并:未依法申报需担责,http://auto.qq.com/a/20160819/017789.htm,腾讯汽车,2016年08月19日,09:00
滴滴司机专接空姐直播偷拍 滴滴:已封号,http://news.sohu.com/20160806/n462938854.shtml,搜狐新闻,2016年08月06日,22:11
滴滴优步下周或取消私家车加盟司机全部奖励,http://news.xinhuanet.com/info/ttgg/2016-08/06/c_135570081.htm,新华网,2016年08月06日,16:05
网约车新规出台 滴滴到底在慌什么,http://bschool.hexun.com/2016-10-10/186337231.html,和讯商学院,2016年10月10日,08:49
Uber司机:滴滴让我这几天的订单锐减三分之一,http://finance.sina.com.cn/roll/2016-08-05/doc-ifxutfyw0684355.shtml,新浪财经,2016年08月05日,17:28
"前脚网约车合法后脚就联姻,滴滴优步闹哪样?",http://auto.sohu.com/20160805/n462739688.shtml,搜狐汽车,2016年08月05日,10:50
男白领下班后跑滴滴 每天赚够200元老婆才准回家,http://finance.sina.com.cn/consume/2016-08-05/doc-ifxutfpc4515329.shtml,新浪财经,2016年08月05日,09:37
"跑滴滴开什么车,这些车是不错的选择",http://auto.ifeng.com/chongqing/xinwen/2016/0810/17931.shtml,凤凰汽车,2016年08月10日,10:42
滴滴激烈回应新政 资本的力量能改变政策吗,http://www.traveldaily.cn/article/107142,环球旅讯,2016年10月09日,10:19
专车市场风云再起:滴滴将推新出行业务 易到筹备融资,http://stock.sohu.com/20160804/n462623290.shtml,搜狐证券,2016年08月04日,17:36
"肉身实测""新""滴滴和优步到底谁更便宜",http://auto.163.com/16/0804/11/BTKDNJ2O000859F2.html,网易汽车,2016年08月04日,11:28
滴滴优步合并后补贴减少 专家:涨价是必然,http://business.sohu.com/20160804/n462545885.shtml,搜狐财经,2016年08月04日,10:12
滴滴与优步合并后 乘客司机补贴均变少,http://mobile.163.com/16/0804/10/BTK9K1V5001168BQ.html,网易手机,2016年08月04日,10:38
什么车适合跑Uber和滴滴?,http://auto.sohu.com/20160816/n464380629.shtml,搜狐汽车,2016年08月16日,09:56
滴滴和优步中国合并后已开始涨价?滴滴回应,http://news.sohu.com/20160803/n462422434.shtml,搜狐新闻,2016年08月03日,16:57
它们“在一起”是否涉嫌垄断?商务部:滴滴优步合并需申报,http://finance.people.com.cn/n1/2016/0803/c1004-28608571.html,人民网财经频道,2016年08月03日,16:00
滴滴优步合并首日 部分优惠就已取消,http://mobile.163.com/16/0803/12/BTHTKPMR001168BQ.html,网易手机,2016年08月03日,12:50
"滴滴收购优步中国,这位背后的男人挥出了哪四次重拳?",http://business.sohu.com/20160803/n462371118.shtml,搜狐财经,2016年08月03日,11:50
商务部:滴滴+优步未申报 不得实施兼并,http://auto.sina.com.cn/news/ct/2016-08-03/detail-ifxunyxy6411329.shtml,新浪汽车,2016年08月03日,09:55
"33岁,4年,估值350亿美元,做成它的,为什么是滴滴和程维?",http://money.163.com/16/0803/08/BTHI7HV700253B0H.html,网易财经,2016年08月03日,08:00
"为什么说滴滴和Uber合并了,百度反而有机会了",http://business.sohu.com/20160803/n462332948.shtml,搜狐财经,2016年08月03日,08:47
滴滴、优步在一起!打车还会便宜吗?,http://auto.sohu.com/20160802/n462261392.shtml,搜狐汽车,2016年08月02日,20:40
滴滴优步合并 这些公司偷着乐,http://gold.hexun.com/2016-08-02/185294212.html,和讯黄金,2016年08月02日,20:00
滴滴收购Uber中国 Uber成为名副其实第一大股东?,http://money.163.com/16/0802/18/BTFVQ0Q900251LKI.html,网易财经,2016年08月02日,18:10
滴滴收购Uber中国 Uber成为名副其实第一大股东?,http://money.163.com/16/0802/18/BTFVQ0Q900251LKI.html,网易财经,2016年08月02日,18:10
滴滴靠什么来盈利?程维或许可以考虑一下金融,http://money.163.com/16/0802/15/BTFNTESF00253B0H.html,网易财经,2016年08月02日,15:00
新滴滴有哪些问题不能解决?,http://money.163.com/16/0802/14/BTFIQAK9002551G6.html,网易财经,2016年08月02日,14:08
"滴滴收了优步,咱该买辆什么车来跑滴滴呢?",http://auto.sohu.com/20160802/n462200716.shtml,搜狐汽车,2016年08月02日,14:52
Recode:滴滴收购优步中国 反Uber联盟进退失据,http://tech.qq.com/a/20160802/028852.htm,腾讯科技,2016年08月02日,14:00
【揭秘】清楚了!滴滴为何收购优步中国?央视知道的真相是…,http://business.sohu.com/20160802/n462203192.shtml,搜狐财经,2016年08月02日,12:47
"Uber全球把优步中国卖给滴滴,换了滴滴5.89%股份",http://xiepeng.baijia.baidu.com/article/567372,百度百家,2016年08月02日,12:00
滴滴和Uber中国合并引发垄断担忧 打车费要上涨?,http://money.163.com/16/0802/00/BTE2RR9D00254TI5.html,网易财经,2016年08月02日,11:13
滴滴和Uber中国合并成垄断对乘客和司机影响,http://auto.sohu.com/20160802/n462165434.shtml,搜狐汽车,2016年08月02日,11:48
滴滴优步合并后会涨价吗?滴滴:相当长时间内会继续补贴,http://business.sohu.com/20160802/n462159176.shtml,搜狐财经,2016年08月02日,10:25
"滴滴优步中国合并,一场各自宣布胜利的公关游戏",http://tech.163.com/16/0802/10/BTF52I2R00097U7R.html,网易科技,2016年08月02日,10:58
滴滴出行收购优步中国 分析称消费者优惠或将缩减,http://www.ce.cn/xwzx/gnsz/gdxw/201608/02/t20160802_14409749.shtml,中国经济网,2016年08月02日,10:00
滴滴收购优步中国陷反垄断争议 烧钱会终止么?,http://stock.sohu.com/20160802/n462144488.shtml,搜狐证券,2016年08月02日,09:37
滴滴收购优步中国 打车费将会走高?,http://auto.ifeng.com/tianjin/xinwen/2016/0802/21253.shtml,凤凰汽车,2016年08月02日,09:42
"滴滴、优步、神州专车一家子转着玩,以后补贴还能问谁要?",http://business.sohu.com/20160802/n462145560.shtml,搜狐财经,2016年08月02日,08:26
"滴滴Uber""敌手""变""爱人"" 专车巨无霸引垄断质疑",http://news.xinhuanet.com/zgjx/2016-08/02/c_135556902.htm,新华网,2016年08月02日,08:19
滴滴出行多次辟谣后 宣布收购Uber中国,http://news.xinhuanet.com/zgjx/2016-08/02/c_135556860.htm,新华网,2016年08月02日,08:11
滴滴回应取消补贴:优惠不终止 红包将长期存在,http://news.sohu.com/20160802/n462105398.shtml,搜狐新闻,2016年08月02日,04:36
滴滴收购优步中国 这戏演得绝,http://finance.sina.com.cn/chanjing/gsnews/2016-08-02/doc-ifxunyya2991649.shtml,新浪财经,2016年08月02日,00:16
"滴滴、优步中国合体,然而竞争远未结束",http://yude.baijia.baidu.com/article/566766,百度百家,2016年08月02日,00:54
"滴滴Uber合并,你还会用吗?",http://auto.sohu.com/20160801/n462058079.shtml,搜狐汽车,2016年08月01日,17:50
打车费要涨?滴滴正式宣布收购 Uber 中国,http://digi.163.com/16/0801/17/BTDBDCTO00162Q5T.html,网易数码,2016年08月01日,17:16
滴滴宣布收购优步中国 后者保持运营独立,http://auto.sina.com.cn/news/hy/2016-08-01/detail-ifxunyya2962644.shtml,新浪汽车,2016年08月01日,17:52
滴滴开口承认收购Uber中国 Uber创始人加入滴滴董事会,http://business.sohu.com/20160801/n462054725.shtml,搜狐财经,2016年08月01日,17:17
经纬评滴滴优步合并:无法速胜的竞争只消耗价值,http://money.163.com/16/0801/17/BTDAGH5A00252G50.html,网易财经,2016年08月01日,17:30
滴滴出行宣布收购优步中国,http://news.xinhuanet.com/ttgg/2016-08/01/c_1119317503.htm,新华网,2016年08月01日,17:30
滴滴Uber为什么合并?这五点看完你就明白了,http://news.21cn.com/hot/social/zhnb/2016/0801/17/31367772_all.shtml,21CN,2016年08月01日,17:00
Uber持有滴滴5.89%股权 相当于17.7%经济权益,http://tech.163.com/16/0801/16/BTD9HVPR00097U7R.html,网易科技,2016年08月01日,16:49
BAT合体 滴滴出行宣布收购优步中国,http://www.pcauto.com.cn/news/855/8550435.html,太平洋汽车网,2016年08月01日,16:15
终于在一起!滴滴出行宣布收购优步中国,http://news.zol.com.cn/596/5966956.html,中关村在线,2016年08月01日,16:00
滴滴出行宣布收购Uber中国 与Uber交叉持股,http://auto.sohu.com/20160801/n462045742.shtml,搜狐汽车,2016年08月01日,16:00
滴滴出行宣布收购优步中国 将相互持股,http://finance.qq.com/a/20160801/038440.htm,腾讯财经,2016年08月01日,16:00
滴滴宣布收购优步中国 与Uber全球相互持股,http://tech.163.com/16/0801/16/BTD82K8J00097U7R.html,网易科技,2016年08月01日,16:57
定了!滴滴出行宣布收购优步中国,http://tech.qq.com/a/20160801/038234.htm,腾讯科技,2016年08月01日,16:55
再传滴滴收购优步中国 双方均发声否认,http://money.163.com/16/0801/15/BTD5V0J900253G87.html,网易财经,2016年08月01日,15:01
滴滴出行或将收购Uber中国 可能引发反垄断调查?,http://business.sohu.com/20160801/n462027118.shtml?qq-pf-to=pcqq.group,搜狐财经,2016年08月01日,14:50
滴滴中国优步再曝合并传闻 双方均无明确回应,http://money.163.com/16/0801/14/BTD0QJGV00253B0H.html,网易财经,2016年08月01日,14:57
外媒称优步将与滴滴出行合并 滴滴否认,http://mobile.163.com/16/0801/14/BTD0BRAF001168BQ.html,网易手机,2016年08月01日,14:10
外媒:滴滴将收购Uber中国业务,http://auto.sohu.com/20160801/n462023286.shtml,搜狐汽车,2016年08月01日,14:38
滴滴收购优步中国业务 优步成滴滴最大股东,http://auto.163.com/16/0801/13/BTCV2I32000854CH.html,网易汽车,2016年08月01日,13:38
滴滴真把中国优步收购了?新公司估值350亿美元,http://auto.163.com/16/0801/13/BTCU7E14000854CH.html,网易汽车,2016年08月01日,13:49
外媒:滴滴和中国优步合并后 Uber将成滴滴最大股东,http://business.sohu.com/20160801/n462021211.shtml,搜狐财经,2016年08月01日,13:25
Uber中国和滴滴合并 拿下中国市场的最佳选择?,http://tech.163.com/16/0801/12/BTCQHI3R00097U7R.html,网易科技,2016年08月01日,12:26
滴滴刚官方否认 彭博再爆“滴滴、优步中国合并”,http://finance.qq.com/a/20160801/027120.htm,腾讯财经,2016年08月01日,12:00
外媒:优步将把中国业务与滴滴出行合并,http://money.163.com/16/0801/12/BTCQ6EVF00253G87.html,网易财经,2016年08月01日,12:23
网传Uber CEO发信称滴滴优步中国合并 滴滴否认,http://tech.163.com/16/0801/11/BTCOFV9Q00097U7R.html,网易科技,2016年08月01日,11:37
Uber与滴滴合并再遭疯传 滴滴官方否认,http://finance.qq.com/a/20160801/023854.htm,腾讯财经,2016年08月01日,11:00
网传Uber CEO撰文称优步中国将与滴滴合并 滴滴官方否认,http://tech.qq.com/a/20160801/022153.htm,腾讯科技,2016年08月01日,10:45
滴滴王刚:4年前投了70万如今回报远超35亿,http://money.163.com/16/0806/08/BTP7FN7800253B0H.html,网易财经,2016年08月06日,07:00
"网约车出新规,滴滴打车要变滴滴相亲?",http://www.igeek.com.cn/19/20161011/news_531242.html,爱极客,2016年10月11日,08:08
滴滴优步合并红包越发越小 司机奖励逐步下降,http://www.cs.com.cn/xwzx/ms/201608/t20160804_5027966.html,中证网,2016年08月04日,16:00
滴滴和Uber中国合并之后的数据说明了什么?,http://www.ebrun.com/20160922/193813.shtml,亿邦动力网,2016年09月22日,17:47
滴滴和优步中国合并后:补贴减少 但不会取消,http://tech.qq.com/a/20160811/005238.htm,腾讯科技,2016年08月11日,07:00
北大教授:滴滴收购优步说白了就是垄断,http://mobile.163.com/16/0803/11/BTHT7M330011179O.html,网易手机,2016年08月03日,11:40
"滴滴收购Uber中国,对易到有什么影响?",http://zhuyi.baijia.baidu.com/article/568313,百度百家,2016年08月02日,23:00
滴滴和Uber中国合并背后的真相都在这里了,http://business.sohu.com/20160802/n462275242.shtml,搜狐财经,2016年08月02日,20:34
滴滴正式宣布收购优步中国(高清组图),http://news.xinhuanet.com/asia/2016-08/02/c_129198383.htm,新华网,2016年08月02日,10:59
优步中国为啥被滴滴收购?创始人这么说,http://www.pcauto.com.cn/news/855/8552652.html,太平洋汽车网,2016年08月02日,09:23
滴滴吞掉优步中国涉嫌垄断?滴滴优步神州背后都有柳家人,http://news.xinhuanet.com/finance/2016-08/02/c_129197959.htm,新华网,2016年08月02日,08:42
滴滴优步中国合并:这五点你必须知道!,http://www.cs.com.cn/ssgs/kj/201608/t20160802_5025449.html,中证网,2016年08月02日,08:00
滴滴优步合并:资本绑架科技 出卖年轻人的梦想,http://money.163.com/16/0809/11/BU19CLNN00253B0H.html,网易财经,2016年08月09日,11:43
滴滴优步合并 司机和乘客补贴的好日子到头了吗?,http://finance.qq.com/a/20160809/024270.htm,腾讯财经,2016年08月09日,10:00
滴滴打车叫到玛莎拉蒂跑车!滴滴车司机载到了周杰伦“好嗨”啊,http://www.meizhou.cn/2016/1014/473280.shtml,梅州网,2016年10月14日,10:00
滴滴出行宣布收购优步中国 滴滴称:补贴奖励将继续发放,http://www.cs.com.cn/ssgs/hyzx/201608/t20160801_5025268.html,中证网,2016年08月01日,21:00
滴滴收购Uber中国 或不触发反垄断审批,http://finance.qq.com/a/20160801/040998.htm,腾讯财经,2016年08月01日,17:00
滴滴内部信谈优步:硅谷公司在中国做的最好的,http://tech.163.com/16/0801/17/BTD9P3QI00097U7R.html,网易科技,2016年08月01日,17:42
滴滴正式宣布收购Uber中国 程维将加入Uber全球董事会,http://news.xinhuanet.com/finance/2016-08/01/c_129195769.htm,新华网,2016年08月01日,16:42
媒体:滴滴优步合并 整体估值350亿美元,http://auto.ifeng.com/pinglun/20160801/1060112.shtml,凤凰汽车,2016年08月01日,13:21
传滴滴与中国优步合并 新公司估值350亿美元,http://money.163.com/16/0801/12/BTCRHF9L00253B0H.html,网易财经,2016年08月01日,12:52
Uber与滴滴合并再遭疯传 滴滴官方否认,http://money.163.com/16/0801/11/BTCM44T800253G87.html,网易财经,2016年08月01日,11:12
"网约车新政在即:订单暴跌进退两难 滴滴大呼""要死啦!""",http://www.zhicheng.com/n/20161021/100542.html,至诚财经网,2016年10月21日,10:56
一线城市出台网约车新规 老大滴滴出行有话说,"http://finance.eastmoney.com/news/1355,20161009670870290.html",东方财富网,2016年10月09日,10:00
2016网约车新政解读:没北京上海户口不能跑滴滴?我们帮你解读新细,http://www.southmoney.com/redianxinwen/201610/780046.html,南方财富网,2016年10月09日,09:00
网约车新规让滴滴哭瞎了!官方:老百姓将又面对“打车难”,http://www.chinaz.com/news/2016/1008/591059.shtml,站长之家,2016年10月08日,17:21
"滴滴顺风车也可以设置“自动接单”了,这是要把顺风车主当职业司机...",http://36kr.com/p/5053139.html,36kr,2016年09月19日,15:00
滴滴出租车上线代叫功能 用户可以帮别人直接叫车,http://tech.qq.com/a/20160811/033406.htm,腾讯科技,2016年08月11日,14:00
滴滴调整计价方式:司机端直接显示抽成后收入,http://tech.qq.com/a/20160818/031088.htm,腾讯科技,2016年08月18日,13:00
西安一滴滴司机强吻猥亵女乘客 欲以红包封口,http://auto.sohu.com/20160810/n463542250.shtml,搜狐汽车,2016年08月10日,15:00
用户可选择车主! 滴滴顺风车新功能发布,http://www.gfan.com/news/2016091989112.html,机锋网,2016年09月19日,14:00
滴滴优惠说没就没 是因为新规还是合并?,http://it.sohu.com/20160816/n464459716.shtml,搜狐科技,2016年08月16日,16:50
柳传志:柳家班就要垄断中国内地出行市场!滴滴Uber合并的背后竟然...,http://money.163.com/16/0803/11/BTHQ2FRF00253B0H.html,网易财经,2016年08月03日,10:00
"滴滴CEO程维:最大成功不是收购优步中国,而是赢得了两个人的心,男...",http://money.163.com/16/0803/09/BTHJ841O00253B0H.html,网易财经,2016年08月03日,08:00
滴滴优步合并咋谈成的:Uber的橄榄枝和两个关键人物,http://business.sohu.com/20160803/n462312188.shtml,搜狐财经,2016年08月03日,08:55
滴滴优步合并背后:专车司机面临人生又一次选择,http://tech.qq.com/a/20160803/003599.htm,腾讯科技,2016年08月03日,06:00
2016年网约车最新消息:滴滴涨价5-10% 地方政策的取向是让网约车,http://www.southmoney.com/redianxinwen/201609/737812.html,南方财富网,2016年09月18日,14:00
滴滴优步合并后的垄断并不可怕,http://www.donews.com/idonews/article/9062.shtm,DoNews,2016年08月15日,10:43
"柳青:得过癌症带三个娃,把滴滴做成行业第一,她是中国最拼富二代!",http://business.sohu.com/20160802/n462278933.shtml,搜狐财经,2016年08月02日,21:16
老司机现身说法:就算滴滴优步合法了?真的挣不到几个钱,http://auto.sohu.com/20160802/n462294126.shtml,搜狐汽车,2016年08月02日,21:47
滴滴并购优步中国 未来会有更多独角兽合并吗?,http://digi.163.com/16/0802/13/BTFFN6NE00162OUT.html,网易数码,2016年08月02日,13:39
"滴滴Uber合并,谁输谁赢?",http://liuxingliang.baijia.baidu.com/article/567002,百度百家,2016年08月02日,10:00
Uber获5.89%股权 滴滴出行收购优步中国,http://www.autohome.com.cn/news/201608/891379.html,汽车之家,2016年08月01日,16:00
"滴滴与优步中国合并,意味着世界将分割成全球市场和中国市场",http://tech.qq.com/a/20160801/030389.htm,腾讯科技,2016年08月01日,14:00
"新的垄断形成!厮打了几年的滴滴和优步,竟然真合并了",http://business.sohu.com/20160801/n462030022.shtml,搜狐财经,2016年08月01日,13:59
"杀入租车领域,滴滴胜算几何?",http://www.jiemian.com/article/829591.html,界面新闻,2016年09月01日,15:00
滴滴司机蹲守空乘出口专接空姐单 偷拍网上直播,http://news.sohu.com/20160807/n462946873.shtml,搜狐新闻,2016年08月07日,01:29
滴滴快车全新计费方式上线:司机开心了,http://app.techweb.com.cn/android/2016-08-30/2382538.shtml,TechWeb,2016年08月30日,15:36
北京:刘翔状告“滴滴出行”侵犯肖像权 海淀法院受理,http://v.ifeng.com/news/society/201608/01c27dc4-5afb-11e6-b6ab-002590c2aaeb.shtml,凤凰网,2016年08月05日,19:00
专车司机要考证才能上岗 滴滴杂牌军何去何从?,http://it.enorth.com.cn/system/2016/09/17/031167615.shtml,北方网,2016年09月17日,17:47
滴滴优步合并后专车买哪款最划算呢?,http://auto.sohu.com/20160803/n462349582.shtml,搜狐汽车,2016年08月03日,09:36
滴滴收购优步中国后 老外觉得Uber在中国打了一场败仗,http://tech.qq.com/a/20160803/012784.htm,腾讯科技,2016年08月03日,09:00
网约车新政落地后:滴滴日子仍不好过?,http://www.ebrun.com/20160905/190812.shtml,亿邦动力网,2016年09月05日,17:22
"滴滴出行和uber中国完美合并,实则面临困境",http://www.donews.com/idonews/article/9022.shtm,DoNews,2016年08月08日,14:41
"被滴滴收购后,优步中国800员工是去是留?",http://finance.sina.com.cn/roll/2016-08-02/doc-ifxunyya3060964.shtml,新浪财经,2016年08月02日,16:10
"网约车新规和滴滴优步合并,小伙伴们最关心的七大问题",http://money.163.com/16/0809/13/BU1FK36100253B0H.html,网易财经,2016年08月09日,13:37
"易到针对滴滴优步合并的声明,称绝不意味着出行领域的竞争已经结束...",http://tech.163.com/16/0801/20/BTDMK32900094ODU.html,网易科技,2016年08月01日,20:23
"滴滴们合法了,但你真的以为能挣外快了吗?",http://auto.sohu.com/20160801/n462069852.shtml,搜狐汽车,2016年08月01日,18:07
"滴滴:宣布与优步(Uber)全球达成战略协议,滴滴出行将收购优步中国...",http://finance.sina.com.cn/money/forex/datafx/2016-08-01/doc-ifxunzmt2026524.shtml,新浪财经,2016年08月01日,16:45
滴滴专车要装360行车记录仪 还要人脸识别司机,http://www.guancha.cn/economy/2016_09_07_373691_s.shtml,观察者网,2016年09月07日,11:02
滴滴玩“末位淘汰”制 司机收入与服务分挂钩,http://www.nbd.com.cn/articles/2016-09-08/1037155.html,每日经济新闻,2016年09月08日,10:53
空姐滴滴打车疑被偷拍直播 熊猫TV:已被封号,http://news.sohu.com/20160807/n462950466.shtml,搜狐新闻,2016年08月07日,02:38
滴滴出行收购优步中国 互联网并购开启悬疑剧模式,http://tech.sina.com.cn/i/2016-08-05/doc-ifxutfpf1303552.shtml,新浪科技,2016年08月05日,13:00
西安滴滴司机欲集体罢工 称降低补贴克扣司机,http://news.ifeng.com/a/20160804/49719267_0.shtml,凤凰网,2016年08月04日,17:00
Uber放弃中国市场:苹果投资滴滴是最后一根稻草,http://tech.sina.com.cn/i/2016-08-04/doc-ifxutfpf1199798.shtml,新浪科技,2016年08月04日,11:00
收购优步中国后快车就涨价?滴滴回应,http://gd.qq.com/a/20160804/014618.htm,大粤网,2016年08月04日,09:00
"滴滴专车车型要求,滴滴专车要求什么车?",http://www.autotimes.com.cn/news/201609/234867.html,汽车时代网,2016年09月09日,09:00
滴滴公开向刘翔道歉:不提126万赔偿事宜,http://www.ebrun.com/20160830/189882.shtml,亿邦动力网,2016年08月30日,16:12
"滴滴优步司机:如果取消补贴,那自己就不干了!",http://it.sohu.com/20160802/n462190480.shtml,搜狐科技,2016年08月02日,12:26
商务部:暂未收到滴滴和优步中国合并申报 不申报难往下走,http://tech.sina.com.cn/i/2016-08-02/doc-ifxunyxy6278961.shtml,新浪科技,2016年08月02日,10:00
快车司机车辆被查扣 滴滴平台拒绝报销罚款被起诉,http://tech.sina.com.cn/i/2016-08-02/doc-ifxunyxy6274028.shtml,新浪科技,2016年08月02日,10:00
"滴滴收购优步中国,爱情来得太快就像台风?",http://it.sohu.com/20160802/n462147338.shtml,搜狐科技,2016年08月02日,10:49
"滴滴收购优步中国,BAT竟然合体了",http://it.sohu.com/20160801/n462083608.shtml,搜狐科技,2016年08月01日,21:21
专家:滴滴收购uber不能说是垄断,http://finance.21cn.com/newsdoc/zx/a/2016/0801/18/31368343.shtml,21CN财经,2016年08月01日,18:24
